"","SubID","trial_num","pUP","stock_outcome","choice","outcome","rt","tally"
"2796",88,24,0.656444685592772,1,1,1,934,1
"2797",88,25,0.693737920997484,1,1,1,1165,2
"2798",88,26,0.641134404974583,-1,1,-1,1056,1
"2799",88,27,0.709275771433873,1,0,-1,1079,0
"2800",88,28,0.659662794108607,1,0,-1,1354,-1
"2801",88,29,0.631195244001766,1,1,1,1502,0
"2802",88,30,0.53962463720172,-1,1,-1,816,-1
"2803",88,31,0.587174807235187,1,1,1,533,0
"2804",88,32,0.70745009588259,1,1,1,802,1
"2805",88,33,0.79797915277632,1,1,1,566,2
"2806",88,34,0.843204458054933,-1,1,-1,684,1
"2807",88,35,0.852394134833524,-1,1,-1,857,0
"2808",88,36,0.851935844248035,1,0,-1,794,-1
"2809",89,1,0.455288181146284,NA,NA,NA,NA,NA
"2810",89,2,0.470002893471042,-1,1,-1,2589,-1
"2811",89,3,0.307265534641938,-1,1,-1,927,-2
"2812",89,4,0.361637878828241,-1,0,1,419,-1
"2813",89,5,0.352588632870825,-1,0,1,1982,0
"2814",89,6,0.489815699700118,-1,1,-1,392,-1
"2815",89,7,0.512371942029476,1,0,-1,314,-2
"2816",89,8,0.528517675353849,-1,1,-1,389,-3
"2817",89,9,0.471576713718938,-1,1,-1,683,-4
"2818",89,10,0.560064643373999,1,1,1,357,-3
"2819",89,11,0.607470314867827,-1,1,-1,351,-4
"2820",89,12,0.603648743136824,-1,0,1,302,-3
"2821",89,13,0.736544797533373,1,0,-1,1041,-4
"2822",89,14,0.761402824355696,-1,1,-1,415,-5
"2823",89,15,0.717513847804071,1,1,1,439,-4
"2824",89,16,0.691279088015223,1,1,1,469,-3
"2825",89,17,0.781036439124605,1,1,1,1159,-2
"2826",89,18,0.673578159003233,1,1,1,856,-1
"2827",89,19,0.780821047100309,1,0,-1,372,-2
"2828",89,20,0.843113613697481,1,1,1,259,-1
"2829",89,21,0.845016186996539,1,1,1,1448,0
"2830",89,22,0.824347047680586,1,0,-1,733,-1
"2831",89,23,0.7959800842799,-1,1,-1,639,-2
"2832",89,24,0.739076936726989,-1,0,1,171,-1
"2833",89,25,0.664381446402019,1,0,-1,320,-2
"2834",89,26,0.501749856991694,-1,0,1,1061,-1
"2835",89,27,0.444948930189086,1,1,1,406,0
"2836",89,28,0.381407683196231,1,1,1,579,1
"2837",89,29,0.272746863484503,-1,1,-1,508,0
"2838",89,30,0.251835333288387,-1,0,1,1202,1
"2839",89,31,0.224052249667669,-1,0,1,410,2
"2840",89,32,0.11029900777688,-1,0,1,606,3
"2841",89,33,0.116107571346385,-1,0,1,343,4
"2842",89,34,0.120620001826216,-1,0,1,482,5
"2843",89,35,0.134740475800478,-1,1,-1,834,4
"2844",89,36,0.113100337999765,-1,1,-1,556,3
"2845",90,1,0.540232987272803,NA,NA,NA,NA,NA
"2846",90,2,0.532995256898696,-1,1,-1,1009,-1
"2847",90,3,0.613494444140595,-1,0,1,944,0
"2848",90,4,0.763472152379058,1,0,-1,2169,-1
"2849",90,5,0.70823938789741,1,1,1,870,0
"2850",90,6,0.779805967860575,-1,1,-1,799,-1
"2851",90,7,0.834440015073496,1,0,-1,655,-2
"2852",90,8,0.792837888147076,1,1,1,141,-1
"2853",90,9,0.864668296976764,-1,1,-1,650,-2
"2854",90,10,0.876045257775459,1,0,-1,755,-3
"2855",90,11,0.841282945094642,-1,1,-1,817,-4
"2856",90,12,0.794557391384658,1,1,1,1282,-3
"2857",90,13,0.739434521773559,1,0,-1,816,-4
"2858",90,14,0.630518152627985,-1,0,1,698,-3
"2859",90,15,0.533439259081144,-1,1,-1,1348,-4
"2860",90,16,0.523307998872983,-1,1,-1,850,-5
"2861",90,17,0.513592684112562,1,0,-1,869,-6
"2862",90,18,0.532343365714196,-1,1,-1,1739,-7
"2863",90,19,0.485168785271739,1,0,-1,609,-8
"2864",90,20,0.480072801606375,-1,1,-1,1406,-9
"2865",90,21,0.449939610358016,-1,1,-1,593,-10
"2866",90,22,0.463928761792597,1,0,-1,3574,-11
"2867",90,23,0.47308020689795,-1,0,1,2824,-10
"2868",90,24,0.460151896736062,-1,1,-1,1151,-11
"2869",90,25,0.381413182995833,-1,1,-1,766,-12
"2870",90,26,0.360757974991999,1,1,1,446,-11
"2871",90,27,0.355759404107669,1,1,1,677,-10
"2872",90,28,0.299180312339688,-1,0,1,968,-9
"2873",90,29,0.210620200738587,-1,1,-1,900,-10
"2874",90,30,0.191648067317263,-1,1,-1,694,-11
"2875",90,31,0.213752112830346,-1,1,-1,430,-12
"2876",90,32,0.250979080906585,-1,1,-1,459,-13
"2877",90,33,0.247055480540246,-1,0,1,565,-12
"2878",90,34,0.159890014759466,-1,0,1,597,-11
"2879",90,35,0.232200533518552,-1,0,1,501,-10
"2880",90,36,0.16355357659864,-1,0,1,1040,-9
"2881",91,1,0.434873387496918,1,1,1,2256,1
"2882",91,2,0.359849728171467,-1,1,-1,1588,0
"2883",91,3,0.292427050301048,1,1,1,1034,1
"2884",91,4,0.20401535749574,-1,0,1,525,2
"2885",91,5,0.162232028981891,-1,1,-1,763,1
"2886",91,6,0.150842923461211,-1,1,-1,749,0
"2887",91,7,0.133726880011905,-1,0,1,848,1
"2888",91,8,0.121348550314911,-1,0,1,810,2
"2889",91,9,0.257159147799531,-1,0,1,418,3
"2890",91,10,0.287692175726952,-1,0,1,480,4
"2891",91,11,0.211293582552595,-1,0,1,327,5
"2892",91,12,0.147517496197061,-1,0,1,2801,6
"2893",91,13,0.126873692506341,-1,0,1,390,7
"2894",91,14,0.156377946766313,-1,0,1,839,8
"2895",91,15,0.150509041016915,-1,0,1,454,9
"2896",91,16,0.305893168097109,-1,0,1,274,10
"2897",91,17,0.303566616692942,-1,0,1,347,11
"2898",91,18,0.455071243033219,-1,0,1,265,12
"2899",91,19,0.476113019557568,1,0,-1,392,11
"2900",91,20,0.584974089879321,1,1,1,452,12
"2901",91,21,0.593386958989858,1,1,1,304,13
"2902",91,22,0.557207419939137,-1,1,-1,357,12
"2903",91,23,0.492303948324044,1,1,1,577,13
"2904",91,24,0.578092302977334,1,1,1,558,14
"2905",91,25,0.562564845763702,1,1,1,654,15
"2906",91,26,0.652441548081173,1,1,1,650,16
"2907",91,27,0.75478225881577,-1,1,-1,1771,15
"2908",91,28,0.645050809190704,1,1,1,341,16
"2909",91,29,0.710201070523095,1,1,1,564,17
"2910",91,30,0.829235158699053,1,1,1,463,18
"2911",91,31,0.845746991009909,1,1,1,668,19
"2912",91,32,0.830061754266594,-1,1,-1,377,18
"2913",91,33,0.835092315691077,1,1,1,297,19
"2914",91,34,0.825741486112283,1,1,1,330,20
"2915",91,35,0.710394883660583,-1,1,-1,321,19
"2916",91,36,0.638823732469899,1,1,1,112,20
"2917",94,1,0.423302879557014,-1,1,-1,1124,-1
"2918",94,2,0.399747449525459,1,0,-1,438,-2
"2919",94,3,0.503627750536829,-1,0,1,952,-1
"2920",94,4,0.545932367991946,1,0,-1,432,-2
"2921",94,5,0.528111998836805,-1,1,-1,299,-3
"2922",94,6,0.514753085085845,1,0,-1,503,-4
"2923",94,7,0.512659282033595,-1,1,-1,686,-5
"2924",94,8,0.701563873259026,1,1,1,359,-4
"2925",94,9,0.743832225789806,1,1,1,272,-3
"2926",94,10,0.793461760370411,1,0,-1,263,-4
"2927",94,11,0.853516946125641,1,1,1,456,-3
"2928",94,12,0.772681607966239,1,1,1,209,-2
"2929",94,13,0.836056741817025,1,0,-1,369,-3
"2930",94,14,0.818939637181639,1,1,1,336,-2
"2931",94,15,0.665960992757432,1,1,1,310,-1
"2932",94,16,0.622588167361181,1,1,1,320,0
"2933",94,17,0.572114530133551,1,1,1,230,1
"2934",94,18,0.413135767900702,1,1,1,448,2
"2935",94,19,0.370156254758995,1,1,1,768,3
"2936",94,20,0.324356456723679,-1,1,-1,470,2
"2937",94,21,0.266264603217355,-1,0,1,359,3
"2938",94,22,0.260047077150646,-1,0,1,376,4
"2939",94,23,0.416345600213157,1,0,-1,286,3
"2940",94,24,0.366997517936558,-1,1,-1,312,2
"2941",94,25,0.33329896260077,-1,0,1,536,3
"2942",94,26,0.360201346528628,-1,0,1,335,4
"2943",94,27,0.288005439855185,1,0,-1,313,3
"2944",94,28,0.201587852497875,-1,0,1,287,4
"2945",94,29,0.288434807495059,-1,0,1,276,5
"2946",94,30,0.293004153758549,-1,0,1,329,6
"2947",94,31,0.294321690363855,1,0,-1,278,5
"2948",94,32,0.440921791806458,1,1,1,3060,6
"2949",94,33,0.482356478059923,1,1,1,441,7
"2950",94,34,0.454360318008864,-1,1,-1,375,6
"2951",94,35,0.538725455083223,1,1,1,575,7
"2952",94,36,0.647712286054029,1,1,1,288,8
"2953",95,1,0.473790004297528,1,0,-1,1212,-1
"2954",95,2,0.443426812472708,-1,0,1,878,0
"2955",95,3,0.44342186533689,1,0,-1,345,-1
"2956",95,4,0.481867785988565,-1,1,-1,367,-2
"2957",95,5,0.435268518681749,1,1,1,301,-1
"2958",95,6,0.444748050152985,1,1,1,372,0
"2959",95,7,0.358805344503905,1,1,1,311,1
"2960",95,8,0.408033484700935,-1,0,1,290,2
"2961",95,9,0.462826445813793,1,1,1,310,3
"2962",95,10,0.483530972948383,1,1,1,333,4
"2963",95,11,0.542641322779414,1,1,1,343,5
"2964",95,12,0.529663604566048,-1,0,1,329,6
"2965",95,13,0.774939959149224,1,0,-1,399,5
"2966",95,14,0.659613247442566,1,1,1,364,6
"2967",95,15,0.718126032805036,-1,1,-1,386,5
"2968",95,16,0.753249669899303,1,1,1,454,6
"2969",95,17,0.703333137669211,1,1,1,407,7
"2970",95,18,0.584197867089641,1,0,-1,352,6
"2971",95,19,0.593083717789564,1,0,-1,514,5
"2972",95,20,0.624659532357637,1,1,1,463,6
"2973",95,21,0.623534111846462,1,1,1,532,7
"2974",95,22,0.664114654830787,1,0,-1,394,6
"2975",95,23,0.638960699147259,-1,0,1,328,7
"2976",95,24,0.609264866526205,1,0,-1,380,6
"2977",95,25,0.646372693107995,-1,0,1,365,7
"2978",95,26,0.53011211334083,-1,0,1,367,8
"2979",95,27,0.544364196097392,-1,0,1,361,9
"2980",95,28,0.621758029434933,1,1,1,807,10
"2981",95,29,0.510263307450728,-1,0,1,787,11
"2982",95,30,0.460117643970293,1,0,-1,477,10
"2983",95,31,0.420177070755392,1,1,1,369,11
"2984",95,32,0.269974827097162,1,0,-1,419,10
"2985",95,33,0.189453370017541,-1,0,1,344,11
"2986",95,34,0.181173122452914,-1,0,1,431,12
"2987",95,35,0.181915822180819,-1,0,1,721,13
"2988",95,36,0.182762407571713,-1,0,1,377,14
"2989",96,1,0.440497370861445,1,1,1,1548,1
"2990",96,2,0.407833445283421,-1,1,-1,894,0
"2991",96,3,0.390701889288868,-1,0,1,617,1
"2992",96,4,0.426402314161157,-1,0,1,535,2
"2993",96,5,0.510275752431142,1,0,-1,520,1
"2994",96,6,0.41481526449057,-1,1,-1,429,0
"2995",96,7,0.389572628557934,-1,0,1,473,1
"2996",96,8,0.417244794160537,-1,0,1,558,2
"2997",96,9,0.512239323388769,1,0,-1,686,1
"2998",96,10,0.555470858075523,1,0,-1,488,0
"2999",96,11,0.563507143051294,1,1,1,430,1
"3000",96,12,0.554822172118233,1,1,1,550,2
"3001",96,13,0.718470092554269,1,1,1,574,3
"3002",96,14,0.70239731998294,1,1,1,325,4
"3003",96,15,0.727703377014212,1,1,1,441,5
"3004",96,16,0.810456180952549,1,1,1,462,6
"3005",96,17,0.775547983532176,1,1,1,399,7
"3006",96,18,0.792201200114394,1,1,1,407,8
"3007",96,19,0.824424638737013,-1,1,-1,343,7
"3008",96,20,0.742981758481929,1,0,-1,402,6
"3009",96,21,0.768719653863551,-1,1,-1,421,5
"3010",96,22,0.660607671558267,-1,1,-1,471,4
"3011",96,23,0.65432315282679,1,0,-1,458,3
"3012",96,24,0.773338396689952,1,1,1,437,4
"3013",96,25,0.599005594820561,1,1,1,451,5
"3014",96,26,0.609306633186164,1,1,1,554,6
"3015",96,27,0.584846017340633,1,1,1,545,7
"3016",96,28,0.537623247989616,-1,1,-1,512,6
"3017",96,29,0.513522871492461,1,0,-1,296,5
"3018",96,30,0.324565973682664,-1,1,-1,423,4
"3019",96,31,0.339843362508877,-1,0,1,448,5
"3020",96,32,0.356614244947683,-1,0,1,343,6
"3021",96,33,0.359114108977915,-1,0,1,295,7
"3022",96,34,0.207674006217413,-1,0,1,320,8
"3023",96,35,0.203546638235454,-1,0,1,367,9
"3024",96,36,0.234476204153551,-1,0,1,368,10
"3025",99,1,0.461733877472579,NA,NA,NA,NA,NA
"3026",99,2,0.473234278872436,-1,1,-1,631,-1
"3027",99,3,0.391113165136669,-1,0,1,2094,0
"3028",99,4,0.433972288665924,1,0,-1,850,-1
"3029",99,5,0.506931833606938,-1,1,-1,620,-2
"3030",99,6,0.506436654105688,-1,0,1,2128,-1
"3031",99,7,0.556060032925903,-1,0,1,1293,0
"3032",99,8,0.603422398396219,1,0,-1,546,-1
"3033",99,9,0.622021049540133,1,0,-1,744,-2
"3034",99,10,0.624509174361175,1,0,-1,680,-3
"3035",99,11,0.627907044517207,-1,1,-1,605,-4
"3036",99,12,0.798334397987503,1,1,1,629,-3
"3037",99,13,0.843315062023101,1,1,1,1432,-2
"3038",99,14,0.851509665970945,-1,1,-1,834,-3
"3039",99,15,0.854235740863609,1,1,1,572,-2
"3040",99,16,0.876891534448681,1,1,1,691,-1
"3041",99,17,0.868443915199378,1,0,-1,710,-2
"3042",99,18,0.733313616161692,1,1,1,1103,-1
"3043",99,19,0.777619941554786,1,0,-1,671,-2
"3044",99,20,0.764618986842756,1,1,1,475,-1
"3045",99,21,0.682893737919837,1,1,1,690,0
"3046",99,22,0.489234046604707,1,1,1,399,1
"3047",99,23,0.494969879478966,-1,1,-1,1816,0
"3048",99,24,0.462100693602808,-1,1,-1,714,-1
"3049",99,25,0.338210418743555,-1,1,-1,587,-2
"3050",99,26,0.309248637806174,-1,0,1,567,-1
"3051",99,27,0.379428770110891,-1,0,1,914,0
"3052",99,28,0.430450685655427,-1,0,1,612,1
"3053",99,29,0.425910703658593,-1,0,1,433,2
"3054",99,30,0.319226102254963,-1,0,1,364,3
"3055",99,31,0.240438987194488,-1,0,1,681,4
"3056",99,32,0.259699376839822,1,0,-1,599,3
"3057",99,33,0.286635117904586,-1,0,1,536,4
"3058",99,34,0.168824994534154,-1,0,1,693,5
"3059",99,35,0.165779168153441,-1,0,1,469,6
"3060",99,36,0.16209079784443,-1,0,1,404,7
"3061",100,1,0.443693410558626,-1,1,-1,2790,-1
"3062",100,2,0.433709677851309,-1,0,1,1119,0
"3063",100,3,0.535055392772625,-1,1,-1,2021,-1
"3064",100,4,0.492945381544017,1,0,-1,678,-2
"3065",100,5,0.634864422988619,1,1,1,601,-1
"3066",100,6,0.632082826008774,1,1,1,585,0
"3067",100,7,0.612817711373183,1,0,-1,532,-1
"3068",100,8,0.649298069706389,-1,0,1,403,0
"3069",100,9,0.786896540268266,1,0,-1,526,-1
"3070",100,10,0.780375656063676,-1,1,-1,647,-2
"3071",100,11,0.829970125536747,1,0,-1,427,-3
"3072",100,12,0.875344322296582,-1,1,-1,1129,-4
"3073",100,13,0.888632495212295,1,0,-1,954,-5
"3074",100,14,0.767772201441083,1,0,-1,1372,-6
"3075",100,15,0.759759393418233,1,1,1,414,-5
"3076",100,16,0.719983595352144,1,1,1,2830,-4
"3077",100,17,0.776023620397872,1,1,1,393,-3
"3078",100,18,0.7606254058993,1,1,1,434,-2
"3079",100,19,0.474179014520624,1,0,-1,1927,-3
"3080",100,20,0.443947055479942,1,0,-1,459,-4
"3081",100,21,0.308004533442198,1,1,1,529,-3
"3082",100,22,0.272865142084967,-1,1,-1,288,-4
"3083",100,23,0.347971860910028,-1,0,1,280,-3
"3084",100,24,0.327436653601063,1,0,-1,462,-4
"3085",100,25,0.241434069298205,1,1,1,325,-3
"3086",100,26,0.273482654376105,1,1,1,318,-2
"3087",100,27,0.249356868524162,1,1,1,423,-1
"3088",100,28,0.29580015351094,-1,1,-1,333,-2
"3089",100,29,0.364891686061078,1,0,-1,186,-3
"3090",100,30,0.408184982063706,-1,1,-1,399,-4
"3091",100,31,0.465303820858896,1,1,1,1830,-3
"3092",100,32,0.424408805823794,-1,1,-1,346,-4
"3093",100,33,0.47896241863117,1,1,1,1762,-3
"3094",100,34,0.539473608836899,-1,1,-1,678,-4
"3095",100,35,0.617379139958347,1,0,-1,337,-5
"3096",100,36,0.683667159727535,1,1,1,1223,-4
